Tenure Months,Monthly Charges,Total Charges,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Actual Churn,Churn Probability,Risk Level,Recommendation
7,20.0,137.6,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),1,0.2306263120759686,Low,No action required
49,90.05,4547.25,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),1,0.42374995816450495,Medium,Send promotional email
43,110.75,4687.9,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0.5105406689630901,Medium,Send promotional email
65,105.5,6985.65,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.5268144254678535,Medium,Send promotional email
56,104.55,5794.65,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1,0.35722951843844103,Medium,Send promotional email
10,85.25,855.3,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0.7877078075727177,High,Offer personalized discount
43,56.15,2499.3,Female,No,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,1,0.36262058696170163,Medium,Send promotional email
1,89.55,89.55,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.8182549598168106,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
20,94.55,1899.65,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.6427938199329288,High,Offer personalized discount
1,45.7,45.7,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0.5664043677159524,Medium,Send promotional email
2,89.5,161.5,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,1,0.6835868651845316,High,Offer personalized discount
3,69.55,222.3,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,0.6367891336508082,High,Offer premium support
1,74.6,74.6,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,1,0.759991090692881,High,Offer premium support
8,19.65,164.3,Female,Yes,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1,0.19065578428459617,Low,No action required
2,19.85,35.9,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1,0.038678024088952954,Low,No action required
4,24.25,96.05,Female,No,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0.5747010246131734,Medium,Send promotional email
2,69.65,145.15,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,0.6634223135159251,High,Offer premium support
4,45.65,191.05,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,0.4330366367675754,Medium,Send promotional email
1,75.05,75.05,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0.8100387625115509,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
52,49.15,2550.9,Male,Yes,No,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.4287982633499623,Medium,Send promotional email
2,34.7,62.25,Female,No,No,No,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0.7495774950941917,High,Offer premium support
1,80.0,80.0,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,1,0.8213551637340742,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
2,49.25,91.1,Male,Yes,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.709796556271,High,Offer premium support
3,75.1,270.7,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1,0.7360055188804173,High,Offer premium support
3,50.15,168.15,Male,No,Yes,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1,0.6245399410774516,High,Offer premium support
25,79.85,2015.35,Female,No,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,0.41663027561336546,Medium,Send promotional email
1,19.55,19.55,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,0.3127570601664473,Medium,Send promotional email
4,85.95,381.3,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0.8177071595976443,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
3,45.35,141.5,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.5859184003700943,Medium,Send promotional email
33,94.5,3105.55,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.6387511629576277,High,Offer personalized discount
30,91.7,2758.15,Female,Yes,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),1,0.37110511004339564,Medium,Send promotional email
45,87.25,3941.7,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,1,0.49952231045596823,Medium,Send promotional email
10,98.55,1008.55,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,1,0.7117791225627861,High,Offer personalized discount
20,98.55,1842.8,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.6943673879687019,High,Offer personalized discount
15,85.9,1269.55,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0.5596994739722959,Medium,Send promotional email
22,89.25,1907.85,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,1,0.49593371064980146,Medium,Send promotional email
3,70.3,208.85,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.6806176461109031,High,Offer premium support
15,93.35,1444.65,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.7155328017401564,High,Offer personalized discount
1,19.9,19.9,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,0.32730319945115055,Medium,Send promotional email
5,88.9,454.15,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,1,0.6784282691081228,High,Offer personalized discount
33,95.8,3036.75,Male,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,0.46144834030836807,Medium,Send promotional email
2,82.0,184.65,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.7434646187051434,High,Offer personalized discount
2,45.35,89.5,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,0.5513297578886497,Medium,Send promotional email
1,52.2,52.2,Female,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,1,0.5386988848558515,Medium,Send promotional email
46,110.0,4874.8,Female,Yes,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,0.3437505585998718,Medium,Send promotional email
62,96.75,6125.4,Male,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,0.4218433956994179,Medium,Send promotional email
10,98.5,1058.25,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.7491359121242301,High,Offer personalized discount
6,85.35,489.45,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,0.7119474396155073,High,Offer personalized discount
40,101.3,4113.1,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.641009404560738,High,Offer personalized discount
1,69.55,69.55,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.8498231993474044,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
58,103.25,6017.65,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1,0.3534830536131248,Medium,Send promotional email
70,104.0,7250.15,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1,0.38988363516508784,Medium,Send promotional email
2,86.2,178.7,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,1,0.7397302141447658,High,Offer personalized discount
21,111.2,2317.1,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.603121449391161,High,Offer personalized discount
16,89.45,1430.25,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1,0.5899514514379374,Medium,Send promotional email
7,95.6,644.35,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0.8223288116751959,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
60,90.95,5453.4,Male,No,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,1,0.36535193195411286,Medium,Send promotional email
50,108.55,5610.7,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,1,0.37537351036457034,Medium,Send promotional email
4,78.85,292.8,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,0.7119459410110567,High,Offer premium support
1,44.4,44.4,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,0.4823521044205726,Medium,Send promotional email
55,100.0,5509.3,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,0.3628553049268249,Medium,Send promotional email
12,19.8,229.6,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),1,0.23022333029104447,Low,No action required
1,89.9,89.9,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.8298737519098509,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
62,100.15,6413.65,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,0.3758755777880704,Medium,Send promotional email
1,50.8,50.8,Male,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,1,0.5121020232143049,Medium,Send promotional email
20,73.65,1463.5,Male,Yes,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.6101557320447459,High,Offer premium support
3,95.1,307.4,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.747713298377484,High,Offer personalized discount
22,94.65,2104.55,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1,0.5523783492094797,Medium,Send promotional email
4,80.6,319.15,Male,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,1,0.743126318286714,High,Offer personalized discount
59,85.55,5084.65,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,1,0.22934423161764378,Low,No action required
60,50.8,3027.4,Female,No,No,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.39725606120649737,Medium,Send promotional email
15,105.1,1582.75,Female,No,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,1,0.6477820006249912,High,Offer personalized discount
10,110.1,1043.3,Male,No,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.5845429558510566,Medium,Send promotional email
6,83.9,497.55,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,1,0.6149910718458752,High,Offer personalized discount
63,100.55,6215.35,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1,0.43126580903308875,Medium,Send promotional email
50,103.85,5017.9,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0.5635471076449656,Medium,Send promotional email
1,24.6,24.6,Female,No,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,0.5157281971210118,Medium,Send promotional email
12,98.9,1120.95,Female,No,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,0.743166541066593,High,Offer personalized discount
9,98.3,923.5,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),1,0.7489812705602877,High,Offer personalized discount
17,93.85,1625.65,Male,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,1,0.6266108750142293,High,Offer personalized discount
9,100.5,918.6,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.8489643805721141,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
10,72.85,688.65,Male,Yes,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.6193943605779633,High,Offer premium support
1,73.55,73.55,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.8603265574465948,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
3,79.4,205.05,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.7760498431269213,High,Offer premium support
13,81.15,952.3,Female,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,1,0.6177308050408655,High,Offer personalized discount
4,84.6,360.1,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0.8217426912854411,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
6,79.05,434.5,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.5191942985078611,Medium,Send promotional email
3,74.4,215.8,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1,0.6958232767476232,High,Offer premium support
35,99.05,3395.8,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.6654754391118191,High,Offer personalized discount
2,44.95,85.15,Male,Yes,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,0.5286359857917277,Medium,Send promotional email
1,44.7,44.7,Male,No,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),1,0.5284745715287146,Medium,Send promotional email
1,45.7,45.7,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0.5664043677159524,Medium,Send promotional email
8,100.3,832.35,Male,Yes,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),1,0.7148398181735013,High,Offer personalized discount
7,19.25,112.3,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1,0.09546436605117022,Low,No action required
2,96.0,174.8,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.8682819155714175,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
1,90.55,90.55,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,1,0.8572623208081062,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
44,30.35,1359.7,Male,Yes,Yes,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.48172958765077395,Medium,Send promotional email
71,108.05,7532.15,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1,0.3683749675228908,Medium,Send promotional email
1,69.9,69.9,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.8388214075961984,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
62,103.75,6383.35,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,0.28749714326393755,Low,No action required
1,86.6,86.6,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0.8697357033453698,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
33,80.6,2656.5,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,0.46210856938912875,Medium,Send promotional email
35,85.3,2917.5,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),1,0.4159760122864671,Medium,Send promotional email
34,70.0,2416.1,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1,0.41956118729163644,Medium,Send promotional email
4,94.3,424.45,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.8502401844928776,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
7,95.35,660.9,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.7508509672991491,High,Offer personalized discount
27,75.5,1893.95,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.5538937956703055,Medium,Send promotional email
18,90.1,1612.75,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,1,0.5508310790558432,Medium,Send promotional email
2,68.95,119.75,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,0.6709612166949895,High,Offer premium support
32,99.55,3204.65,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1,0.5269339312385366,Medium,Send promotional email
18,57.45,990.85,Male,No,Yes,No,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,1,0.305101826759311,Medium,Send promotional email
12,53.65,696.35,Male,No,Yes,No,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),1,0.3717023624788873,Medium,Send promotional email
8,100.6,819.4,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.8499631821674345,Critical,Immediate retention call + 20% discount + Upgrade to yearly contract
26,83.75,2070.6,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,0.6316075100557113,High,Offer personalized discount
3,88.3,273.75,Female,Yes,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,1,0.7220048240239412,High,Offer personalized discount
8,92.1,729.95,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0.736684277903435,High,Offer personalized discount
38,79.45,3013.05,Male,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,0.4591496814291853,Medium,Send promotional email
14,90.45,1266.1,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),1,0.5089201558582911,Medium,Send promotional email
